Line,Day,Value
NM_to_TX,155,0.0
NY_to_CT,155,0.0
NY_to_MA,155,0.0
NY_to_NJ,155,0.0
NY_to_PA,155,0.0
NY_to_NY_CN_E,155,0.0
NC_to_SC,155,0.0
NC_to_VA,155,0.0
ND_to_MN,155,0.0
ND_to_MT,155,0.0
ND_to_SD,155,0.0
ND_to_ND_CN_W,155,0.0
OH_to_IN,155,0.0
OH_to_KY,155,0.0
OH_to_MI,155,0.0
OH_to_PA,155,0.0
OH_to_WV,155,0.0
OK_to_AR,155,0.0
OK_to_CO,155,0.0
OK_to_KS,155,0.0
OK_to_MO,155,0.0
OK_to_TX,155,0.0
OR_to_CA,155,0.0
OR_to_ID,155,0.0
OR_to_WA,155,0.1794950819672132
PA_to_DE,155,0.0
PA_to_MD,155,0.0
PA_to_NJ,155,0.0
PA_to_NY,155,0.0
PA_to_OH,155,0.0
PA_to_WV,155,0.0
RI_to_CT,155,0.0
RI_to_MA,155,0.0
SC_to_GA,155,0.0
SC_to_NC,155,0.0
SD_to_IA,155,0.0
SD_to_MN,155,0.0
SD_to_NE,155,0.0
SD_to_ND,155,0.0
SD_to_WY,155,0.0
TN_to_AL,155,0.0
TN_to_AR,155,0.0
TN_to_GA,155,0.04512786885245893
TN_to_KY,155,0.0
TN_to_MS,155,0.0
TN_to_VA,155,0.0
TX_to_AR,155,0.0
TX_to_LA,155,0.0
TX_to_NM,155,0.0
TX_to_OK,155,0.0
TX_to_TX_MX_NE,155,0.0
TX_to_TX_MX_SS,155,0.0
UT_to_CO,155,0.0
UT_to_ID,155,0.0
UT_to_NV,155,0.0
UT_to_WY,155,0.0
VA_to_DC,155,0.0
VA_to_MD,155,0.0
VA_to_NC,155,0.24508196721311482
VA_to_TN,155,0.0
WA_to_ID,155,0.0
WA_to_OR,155,0.0
WA_to_WA_CN_W,155,0.0
WV_to_KY,155,0.0
WV_to_MD,155,0.0
WV_to_OH,155,0.0
WV_to_PA,155,0.0
WV_to_VA,155,0.0
WI_to_IL,155,0.0
WI_to_MI,155,0.0
WI_to_MN,155,0.0
WY_to_CO,155,0.0
WY_to_MT,155,0.0
WY_to_NE,155,0.0
WY_to_SD,155,0.0
WY_to_UT,155,0.0
ME_CN_E_to_ME,155,0.0
ME_CN_E_to_CN_E,155,0.0
NH_CN_E_to_NH,155,0.0
NH_CN_E_to_CN_E,155,0.0
VT_CN_E_to_VT,155,0.0
NY_CN_E_to_NY,155,0.0
NY_CN_E_to_CN_E,155,0.0
MI_CN_E_to_MI,155,0.0
MI_CN_E_to_CN_E,155,0.0
MN_CN_W_to_MN,155,0.0
MN_CN_W_to_CN_W,155,0.0
ND_CN_W_to_ND,155,0.0
ND_CN_W_to_CN_W,155,0.0
MT_CN_W_to_MT,155,0.0
MT_CN_W_to_CN_W,155,0.0
ID_CN_W_to_ID,155,0.0
WA_CN_W_to_WA,155,0.0
WA_CN_W_to_CN_W,155,0.0
TX_MX_NE_to_TX,155,0.0
TX_MX_NE_to_MX_NE,155,0.0
AZ_MX_NW_to_MX_NW,155,0.0
CA_MX_NW_to_CA,155,0.0
CA_MX_NW_to_MX_NW,155,0.0
TX_MX_SS_to_MX_SS,155,0.0
MX_NE_to_TX_MX_NE,155,0.0
MX_NE_to_MX_NW,155,0.0
MX_NE_to_MX_IW,155,0.0
MX_NE_to_MX_SS,155,0.0
MX_NW_to_CA_MX_NW,155,0.0
MX_IW_to_MX_CE,155,0.0
MX_CE_to_MX_IW,155,0.0
MX_SS_to_MX_NE,155,0.0
MX_SS_to_MX_IW,155,0.0
MX_SS_to_MX_CE,155,0.0
CN_E_to_ME_CN_E,155,0.0
CN_E_to_NH_CN_E,155,0.0
CN_E_to_VT_CN_E,155,0.0
CN_E_to_NY_CN_E,155,0.0
CN_E_to_MI_CN_E,155,0.0
CN_W_to_MN_CN_W,155,0.0
CN_W_to_ND_CN_W,155,0.0
CN_W_to_MT_CN_W,155,0.0
CN_W_to_ID_CN_W,155,0.0
CN_W_to_WA_CN_W,155,0.0
CN_W_to_CN_E,155,0.0
AL_to_FL,156,0.0
AL_to_GA,156,0.0
AL_to_MS,156,0.0
AL_to_TN,156,0.0
AZ_to_CA,156,0.0
AZ_to_NV,156,0.0
AZ_to_AZ_MX_NW,156,0.0
AR_to_LA,156,0.0
AR_to_MS,156,0.0
AR_to_MO,156,0.0
AR_to_OK,156,0.0
AR_to_TX,156,0.0
CA_to_AZ,156,0.0
CA_to_NV,156,0.0
CA_to_CA_MX_NW,156,0.0
CO_to_KS,156,0.0
CO_to_NE,156,0.0
CO_to_NM,156,0.0
CO_to_OK,156,0.0
CO_to_UT,156,0.0
CO_to_WY,156,0.0
CT_to_MA,156,0.0
CT_to_NY,156,0.0
CT_to_RI,156,0.0
DE_to_MD,156,0.0
DE_to_NJ,156,0.0
GA_to_AL,156,0.0
GA_to_FL,156,0.0
GA_to_SC,156,0.0
GA_to_TN,156,0.0
ID_to_NV,156,0.0
ID_to_OR,156,0.0
ID_to_UT,156,0.0
ID_to_WA,156,0.0
ID_to_WY,156,0.0
IL_to_IN,156,0.0
IL_to_IA,156,0.0
IL_to_KY,156,0.0
IL_to_MO,156,0.0
IL_to_WI,156,0.0
IN_to_IL,156,0.0
IN_to_KY,156,0.0
IN_to_MI,156,0.0
IN_to_OH,156,0.0
IA_to_IL,156,0.0
IA_to_MN,156,0.0
IA_to_SD,156,0.0
KS_to_CO,156,0.0
KS_to_MO,156,0.0
KS_to_NE,156,0.0
KS_to_OK,156,0.0
KY_to_IL,156,0.0
KY_to_IN,156,0.0
KY_to_OH,156,0.0
KY_to_TN,156,0.0
KY_to_VA,156,0.0
KY_to_WV,156,0.0
LA_to_AR,156,0.0
LA_to_MS,156,0.0
LA_to_TX,156,0.0
ME_to_NH,156,0.0
ME_to_ME_CN_E,156,0.0
MD_to_DC,156,0.0
MD_to_DE,156,0.0
MD_to_PA,156,0.0
MD_to_VA,156,0.0
MD_to_WV,156,0.0
MA_to_CT,156,0.0
MA_to_NH,156,0.0
MA_to_RI,156,0.0
MI_to_IN,156,0.0
MI_to_OH,156,0.0
MI_to_WI,156,0.0
MI_to_MI_CN_E,156,0.0
MN_to_IA,156,0.0
MN_to_ND,156,0.0
MN_to_WI,156,0.0
MN_to_MN_CN_W,156,0.0
MS_to_AL,156,0.0
MS_to_AR,156,0.0
MS_to_LA,156,0.0
MS_to_TN,156,0.0
MO_to_AR,156,0.0
MO_to_IL,156,0.0
MO_to_IA,156,0.0
MT_to_ND,156,0.0
MT_to_WY,156,0.0
MT_to_MT_CN_W,156,0.0
NE_to_CO,156,0.0
NE_to_IA,156,0.0
NE_to_KS,156,0.0
NE_to_SD,156,0.0
NV_to_CA,156,0.0
NV_to_OR,156,0.0
NH_to_ME,156,0.0
NH_to_MA,156,0.0
NH_to_NH_CN_E,156,0.0
NJ_to_NY,156,0.0
NJ_to_PA,156,0.0
NM_to_AZ,156,0.0
NM_to_CO,156,0.0
NM_to_TX,156,0.0
NY_to_CT,156,0.0
NY_to_MA,156,0.0
NY_to_NJ,156,0.0
NY_to_PA,156,0.0
NY_to_NY_CN_E,156,0.0
NC_to_SC,156,0.0
NC_to_VA,156,0.0
ND_to_MN,156,0.0
ND_to_MT,156,0.0
ND_to_SD,156,0.0
ND_to_ND_CN_W,156,0.0
OH_to_IN,156,0.0
OH_to_KY,156,0.0
OH_to_MI,156,0.0
OH_to_PA,156,0.0
OH_to_WV,156,0.0
OK_to_AR,156,0.0
OK_to_CO,156,0.0
OK_to_KS,156,0.0
OK_to_MO,156,0.0
OK_to_TX,156,0.0
OR_to_CA,156,0.0
OR_to_ID,156,0.0
OR_to_WA,156,0.16933770491803296
PA_to_DE,156,0.0
PA_to_MD,156,0.0
PA_to_NJ,156,0.0
PA_to_NY,156,0.0
PA_to_OH,156,0.0
PA_to_WV,156,0.0
RI_to_CT,156,0.0
RI_to_MA,156,0.0
SC_to_GA,156,0.0
SC_to_NC,156,0.0
SD_to_IA,156,0.0
SD_to_MN,156,0.0
SD_to_NE,156,0.0
SD_to_ND,156,0.0
SD_to_WY,156,0.0
TN_to_AL,156,0.0
TN_to_AR,156,0.0
TN_to_GA,156,0.04512786885245893
TN_to_KY,156,0.0
TN_to_MS,156,0.0
TN_to_VA,156,0.0
TX_to_AR,156,0.0
TX_to_LA,156,0.0
TX_to_NM,156,0.0
TX_to_OK,156,0.0
TX_to_TX_MX_NE,156,0.0
TX_to_TX_MX_SS,156,0.0
UT_to_CO,156,0.0
UT_to_ID,156,0.0
UT_to_NV,156,0.0
UT_to_WY,156,0.0
VA_to_DC,156,0.0
VA_to_MD,156,0.0
VA_to_NC,156,0.1220819672131146
VA_to_TN,156,0.0
WA_to_ID,156,0.0
WA_to_OR,156,0.0
WA_to_WA_CN_W,156,0.0
WV_to_KY,156,0.0
WV_to_MD,156,0.0
WV_to_OH,156,0.0
WV_to_PA,156,0.0
WV_to_VA,156,0.0
WI_to_IL,156,0.0
WI_to_MI,156,0.0
WI_to_MN,156,0.0
WY_to_CO,156,0.0
WY_to_MT,156,0.0
WY_to_NE,156,0.0
WY_to_SD,156,0.0
WY_to_UT,156,0.0
ME_CN_E_to_ME,156,0.0
ME_CN_E_to_CN_E,156,0.0
NH_CN_E_to_NH,156,0.0
NH_CN_E_to_CN_E,156,0.0
VT_CN_E_to_VT,156,0.0
NY_CN_E_to_NY,156,0.0
NY_CN_E_to_CN_E,156,0.0
MI_CN_E_to_MI,156,0.0
MI_CN_E_to_CN_E,156,0.0
MN_CN_W_to_MN,156,0.0
MN_CN_W_to_CN_W,156,0.0
ND_CN_W_to_ND,156,0.0
ND_CN_W_to_CN_W,156,0.0
MT_CN_W_to_MT,156,0.0
MT_CN_W_to_CN_W,156,0.0
ID_CN_W_to_ID,156,0.0
WA_CN_W_to_WA,156,0.0
WA_CN_W_to_CN_W,156,0.0
TX_MX_NE_to_TX,156,0.0
TX_MX_NE_to_MX_NE,156,0.0
AZ_MX_NW_to_MX_NW,156,0.0
CA_MX_NW_to_CA,156,0.0
CA_MX_NW_to_MX_NW,156,0.0
TX_MX_SS_to_MX_SS,156,0.0
MX_NE_to_TX_MX_NE,156,0.0
MX_NE_to_MX_NW,156,0.0
MX_NE_to_MX_IW,156,0.0
MX_NE_to_MX_SS,156,0.0
MX_NW_to_CA_MX_NW,156,0.0
MX_IW_to_MX_CE,156,0.0
MX_CE_to_MX_IW,156,0.0
MX_SS_to_MX_NE,156,0.0
MX_SS_to_MX_IW,156,0.0
MX_SS_to_MX_CE,156,0.0
CN_E_to_ME_CN_E,156,0.0
CN_E_to_NH_CN_E,156,0.0
CN_E_to_VT_CN_E,156,0.0
CN_E_to_NY_CN_E,156,0.0
CN_E_to_MI_CN_E,156,0.0
CN_W_to_MN_CN_W,156,0.0
CN_W_to_ND_CN_W,156,0.0
CN_W_to_MT_CN_W,156,0.0
CN_W_to_ID_CN_W,156,0.0
CN_W_to_WA_CN_W,156,0.0
CN_W_to_CN_E,156,0.0
AL_to_FL,157,0.0
AL_to_GA,157,0.0
AL_to_MS,157,0.0
AL_to_TN,157,0.0
AZ_to_CA,157,0.0
AZ_to_NV,157,0.0
AZ_to_AZ_MX_NW,157,0.0
AR_to_LA,157,0.0
AR_to_MS,157,0.0
AR_to_MO,157,0.0
AR_to_OK,157,0.0
AR_to_TX,157,0.0
CA_to_AZ,157,0.0
CA_to_NV,157,0.0
CA_to_CA_MX_NW,157,0.0
CO_to_KS,157,0.0
CO_to_NE,157,0.0
CO_to_NM,157,0.0
CO_to_OK,157,0.0
CO_to_UT,157,0.0
CO_to_WY,157,0.0
CT_to_MA,157,0.0
CT_to_NY,157,0.0
CT_to_RI,157,0.0
DE_to_MD,157,0.0
DE_to_NJ,157,0.0
GA_to_AL,157,0.0
GA_to_FL,157,0.0
GA_to_SC,157,0.0
GA_to_TN,157,0.0
ID_to_NV,157,0.0
ID_to_OR,157,0.0
ID_to_UT,157,0.0
ID_to_WA,157,0.0
ID_to_WY,157,0.0
IL_to_IN,157,0.0
IL_to_IA,157,0.0
IL_to_KY,157,0.0
IL_to_MO,157,0.0
IL_to_WI,157,0.0
IN_to_IL,157,0.0
IN_to_KY,157,0.0
IN_to_MI,157,0.0
IN_to_OH,157,0.0
IA_to_IL,157,0.0
IA_to_MN,157,0.0
IA_to_SD,157,0.0
KS_to_CO,157,0.0
KS_to_MO,157,0.0
KS_to_NE,157,0.0
KS_to_OK,157,0.0
KY_to_IL,157,0.0
KY_to_IN,157,0.0
KY_to_OH,157,0.0
KY_to_TN,157,0.0
KY_to_VA,157,0.0
KY_to_WV,157,0.0
LA_to_AR,157,0.0
LA_to_MS,157,0.0
LA_to_TX,157,0.0
ME_to_NH,157,0.0
ME_to_ME_CN_E,157,0.0
MD_to_DC,157,0.0
MD_to_DE,157,0.0
MD_to_PA,157,0.0
MD_to_VA,157,0.0
MD_to_WV,157,0.0
MA_to_CT,157,0.0
MA_to_NH,157,0.0
MA_to_RI,157,0.0
MI_to_IN,157,0.0
MI_to_OH,157,0.0
MI_to_WI,157,0.0
MI_to_MI_CN_E,157,0.0
MN_to_IA,157,0.0
MN_to_ND,157,0.0
MN_to_WI,157,0.0
MN_to_MN_CN_W,157,0.0
MS_to_AL,157,0.0
MS_to_AR,157,0.0
MS_to_LA,157,0.0
MS_to_TN,157,0.0
MO_to_AR,157,0.0
MO_to_IL,157,0.0
MO_to_IA,157,0.0
MT_to_ND,157,0.0
MT_to_WY,157,0.0
MT_to_MT_CN_W,157,0.0
NE_to_CO,157,0.0
NE_to_IA,157,0.0
NE_to_KS,157,0.0
NE_to_SD,157,0.0
NV_to_CA,157,0.0
NV_to_OR,157,0.0
NH_to_ME,157,0.0
NH_to_MA,157,0.0
NH_to_NH_CN_E,157,0.0
NJ_to_NY,157,0.0
NJ_to_PA,157,0.0
NM_to_AZ,157,0.0
NM_to_CO,157,0.0
NM_to_TX,157,0.0
NY_to_CT,157,0.0
NY_to_MA,157,0.0
NY_to_NJ,157,0.0
NY_to_PA,157,0.0
NY_to_NY_CN_E,157,0.0
NC_to_SC,157,0.0
NC_to_VA,157,0.0
ND_to_MN,157,0.0
ND_to_MT,157,0.0
ND_to_SD,157,0.0
ND_to_ND_CN_W,157,0.0
OH_to_IN,157,0.0
OH_to_KY,157,0.0
OH_to_MI,157,0.0
OH_to_PA,157,0.0
OH_to_WV,157,0.0
OK_to_AR,157,0.0
OK_to_CO,157,0.0
OK_to_KS,157,0.0
OK_to_MO,157,0.0
OK_to_TX,157,0.0
OR_to_CA,157,0.0
OR_to_ID,157,0.0
OR_to_WA,157,0.1794950819672132
PA_to_DE,157,0.0
PA_to_MD,157,0.0
PA_to_NJ,157,0.0
PA_to_NY,157,0.0
PA_to_OH,157,0.0
PA_to_WV,157,0.0
RI_to_CT,157,0.0
RI_to_MA,157,0.0
SC_to_GA,157,0.0
SC_to_NC,157,0.0
SD_to_IA,157,0.0
SD_to_MN,157,0.0
SD_to_NE,157,0.0
SD_to_ND,157,0.0
SD_to_WY,157,0.0
TN_to_AL,157,0.0
TN_to_AR,157,0.0
TN_to_GA,157,0.04512786885245893
TN_to_KY,157,0.0
TN_to_MS,157,0.0
TN_to_VA,157,0.0
TX_to_AR,157,0.0
TX_to_LA,157,0.0
TX_to_NM,157,0.0
TX_to_OK,157,0.0
TX_to_TX_MX_NE,157,0.0
TX_to_TX_MX_SS,157,0.0
UT_to_CO,157,0.0
UT_to_ID,157,0.0
UT_to_NV,157,0.0
UT_to_WY,157,0.0
VA_to_DC,157,0.0
VA_to_MD,157,0.0
VA_to_NC,157,0.04208196721311497
VA_to_TN,157,0.0
WA_to_ID,157,0.0
WA_to_OR,157,0.0
WA_to_WA_CN_W,157,0.0
WV_to_KY,157,0.0
WV_to_MD,157,0.0
WV_to_OH,157,0.0
WV_to_PA,157,0.0
WV_to_VA,157,0.0
WI_to_IL,157,0.0
WI_to_MI,157,0.0
WI_to_MN,157,0.0
WY_to_CO,157,0.0
WY_to_MT,157,0.0
WY_to_NE,157,0.0
WY_to_SD,157,0.0
WY_to_UT,157,0.0
ME_CN_E_to_ME,157,0.0
ME_CN_E_to_CN_E,157,0.0
NH_CN_E_to_NH,157,0.0
NH_CN_E_to_CN_E,157,0.0
VT_CN_E_to_VT,157,0.0
NY_CN_E_to_NY,157,0.0
NY_CN_E_to_CN_E,157,0.0
MI_CN_E_to_MI,157,0.0
MI_CN_E_to_CN_E,157,0.0
MN_CN_W_to_MN,157,0.0
MN_CN_W_to_CN_W,157,0.0
ND_CN_W_to_ND,157,0.0
ND_CN_W_to_CN_W,157,0.0
MT_CN_W_to_MT,157,0.0
MT_CN_W_to_CN_W,157,0.0
ID_CN_W_to_ID,157,0.0
WA_CN_W_to_WA,157,0.0
WA_CN_W_to_CN_W,157,0.0
TX_MX_NE_to_TX,157,0.0
TX_MX_NE_to_MX_NE,157,0.0
AZ_MX_NW_to_MX_NW,157,0.0
CA_MX_NW_to_CA,157,0.0
CA_MX_NW_to_MX_NW,157,0.0
TX_MX_SS_to_MX_SS,157,0.0
MX_NE_to_TX_MX_NE,157,0.0
MX_NE_to_MX_NW,157,0.0
MX_NE_to_MX_IW,157,0.0
MX_NE_to_MX_SS,157,0.0
MX_NW_to_CA_MX_NW,157,0.0
MX_IW_to_MX_CE,157,0.0
MX_CE_to_MX_IW,157,0.0
MX_SS_to_MX_NE,157,0.0
MX_SS_to_MX_IW,157,0.0
MX_SS_to_MX_CE,157,0.0
CN_E_to_ME_CN_E,157,0.0
CN_E_to_NH_CN_E,157,0.0
CN_E_to_VT_CN_E,157,0.0
CN_E_to_NY_CN_E,157,0.0
CN_E_to_MI_CN_E,157,0.0
CN_W_to_MN_CN_W,157,0.0
CN_W_to_ND_CN_W,157,0.0
CN_W_to_MT_CN_W,157,0.0
CN_W_to_ID_CN_W,157,0.0
CN_W_to_WA_CN_W,157,0.0
CN_W_to_CN_E,157,0.0
AL_to_FL,158,0.0
AL_to_GA,158,0.0
AL_to_MS,158,0.0
AL_to_TN,158,0.0
AZ_to_CA,158,0.0
AZ_to_NV,158,0.0
AZ_to_AZ_MX_NW,158,0.0
AR_to_LA,158,0.0
AR_to_MS,158,0.0
AR_to_MO,158,0.0
AR_to_OK,158,0.0
AR_to_TX,158,0.0
CA_to_AZ,158,0.0
CA_to_NV,158,0.0
CA_to_CA_MX_NW,158,0.0
CO_to_KS,158,0.0
CO_to_NE,158,0.0
CO_to_NM,158,0.0
CO_to_OK,158,0.0
CO_to_UT,158,0.0
CO_to_WY,158,0.0
CT_to_MA,158,0.0
CT_to_NY,158,0.0
CT_to_RI,158,0.0
DE_to_MD,158,0.0
DE_to_NJ,158,0.0
GA_to_AL,158,0.0
GA_to_FL,158,0.0
GA_to_SC,158,0.0
GA_to_TN,158,0.0
ID_to_NV,158,0.0
ID_to_OR,158,0.0
ID_to_UT,158,0.0
ID_to_WA,158,0.0
ID_to_WY,158,0.0
IL_to_IN,158,0.0
IL_to_IA,158,0.0
IL_to_KY,158,0.0
IL_to_MO,158,0.0
IL_to_WI,158,0.0
IN_to_IL,158,0.0
IN_to_KY,158,0.0
IN_to_MI,158,0.0
IN_to_OH,158,0.0
IA_to_IL,158,0.0
IA_to_MN,158,0.0
IA_to_SD,158,0.0
KS_to_CO,158,0.0
KS_to_MO,158,0.0
KS_to_NE,158,0.0
KS_to_OK,158,0.0
KY_to_IL,158,0.0
KY_to_IN,158,0.0
KY_to_OH,158,0.0
KY_to_TN,158,0.0
KY_to_VA,158,0.0
KY_to_WV,158,0.0
LA_to_AR,158,0.0
LA_to_MS,158,0.0
LA_to_TX,158,0.0
ME_to_NH,158,0.0
ME_to_ME_CN_E,158,0.0
MD_to_DC,158,0.0
MD_to_DE,158,0.0
MD_to_PA,158,0.0
MD_to_VA,158,0.0
MD_to_WV,158,0.0
MA_to_CT,158,0.0
MA_to_NH,158,0.0
MA_to_RI,158,0.0
MI_to_IN,158,0.0
MI_to_OH,158,0.0
MI_to_WI,158,0.0
MI_to_MI_CN_E,158,0.0
MN_to_IA,158,0.0
MN_to_ND,158,0.0
MN_to_WI,158,0.0
MN_to_MN_CN_W,158,0.0
MS_to_AL,158,0.0
MS_to_AR,158,0.0
MS_to_LA,158,0.0
MS_to_TN,158,0.0
MO_to_AR,158,0.0
MO_to_IL,158,0.0
MO_to_IA,158,0.0
MT_to_ND,158,0.0
MT_to_WY,158,0.0
MT_to_MT_CN_W,158,0.0
NE_to_CO,158,0.0
NE_to_IA,158,0.0
NE_to_KS,158,0.0
NE_to_SD,158,0.0
NV_to_CA,158,0.0
NV_to_OR,158,0.0
NH_to_ME,158,0.0
NH_to_MA,158,0.0
NH_to_NH_CN_E,158,0.0
NJ_to_NY,158,0.0
NJ_to_PA,158,0.0
NM_to_AZ,158,0.0
NM_to_CO,158,0.0
NM_to_TX,158,0.0
NY_to_CT,158,0.0
NY_to_MA,158,0.0
NY_to_NJ,158,0.0
NY_to_PA,158,0.0
NY_to_NY_CN_E,158,0.0
NC_to_SC,158,0.0
NC_to_VA,158,0.0
ND_to_MN,158,0.0
ND_to_MT,158,0.0
ND_to_SD,158,0.0
ND_to_ND_CN_W,158,0.0
OH_to_IN,158,0.0
OH_to_KY,158,0.0
OH_to_MI,158,0.0
OH_to_PA,158,0.0
OH_to_WV,158,0.0
OK_to_AR,158,0.0
OK_to_CO,158,0.0
OK_to_KS,158,0.0
OK_to_MO,158,0.0
OK_to_TX,158,0.0
OR_to_CA,158,0.0
OR_to_ID,158,0.0
OR_to_WA,158,0.1794950819672132
PA_to_DE,158,0.0
PA_to_MD,158,0.0
PA_to_NJ,158,0.0
PA_to_NY,158,0.0
PA_to_OH,158,0.0
PA_to_WV,158,0.0
RI_to_CT,158,0.0
RI_to_MA,158,0.0
SC_to_GA,158,0.0
SC_to_NC,158,0.0
SD_to_IA,158,0.0
SD_to_MN,158,0.0
SD_to_NE,158,0.0
SD_to_ND,158,0.0
SD_to_WY,158,0.0
TN_to_AL,158,0.0
TN_to_AR,158,0.0
TN_to_GA,158,0.04512786885245893
TN_to_KY,158,0.0
TN_to_MS,158,0.0
TN_to_VA,158,0.0
TX_to_AR,158,0.0
TX_to_LA,158,0.0
TX_to_NM,158,0.0
TX_to_OK,158,0.0
TX_to_TX_MX_NE,158,0.0
TX_to_TX_MX_SS,158,0.0
UT_to_CO,158,0.0
UT_to_ID,158,0.0
UT_to_NV,158,0.0
UT_to_WY,158,0.0
VA_to_DC,158,0.0
VA_to_MD,158,0.0
VA_to_NC,158,0.05808196721311498
VA_to_TN,158,0.0
WA_to_ID,158,0.0
WA_to_OR,158,0.0
WA_to_WA_CN_W,158,0.0
WV_to_KY,158,0.0
WV_to_MD,158,0.0
WV_to_OH,158,0.0
WV_to_PA,158,0.0
WV_to_VA,158,0.0
WI_to_IL,158,0.0
WI_to_MI,158,0.0
WI_to_MN,158,0.0
WY_to_CO,158,0.0
WY_to_MT,158,0.0
WY_to_NE,158,0.0
WY_to_SD,158,0.0
WY_to_UT,158,0.0
ME_CN_E_to_ME,158,0.0
ME_CN_E_to_CN_E,158,0.0
NH_CN_E_to_NH,158,0.0
NH_CN_E_to_CN_E,158,0.0
VT_CN_E_to_VT,158,0.0
NY_CN_E_to_NY,158,0.0
NY_CN_E_to_CN_E,158,0.0
MI_CN_E_to_MI,158,0.0
MI_CN_E_to_CN_E,158,0.0
MN_CN_W_to_MN,158,0.0
MN_CN_W_to_CN_W,158,0.0
ND_CN_W_to_ND,158,0.0
ND_CN_W_to_CN_W,158,0.0
MT_CN_W_to_MT,158,0.0
MT_CN_W_to_CN_W,158,0.0
ID_CN_W_to_ID,158,0.0
WA_CN_W_to_WA,158,0.0
WA_CN_W_to_CN_W,158,0.0
TX_MX_NE_to_TX,158,0.0
TX_MX_NE_to_MX_NE,158,0.0
AZ_MX_NW_to_MX_NW,158,0.0
CA_MX_NW_to_CA,158,0.0
CA_MX_NW_to_MX_NW,158,0.0
TX_MX_SS_to_MX_SS,158,0.0
MX_NE_to_TX_MX_NE,158,0.0
MX_NE_to_MX_NW,158,0.0
MX_NE_to_MX_IW,158,0.0
MX_NE_to_MX_SS,158,0.0
MX_NW_to_CA_MX_NW,158,0.0
MX_IW_to_MX_CE,158,0.0
MX_CE_to_MX_IW,158,0.0
MX_SS_to_MX_NE,158,0.0
MX_SS_to_MX_IW,158,0.0
MX_SS_to_MX_CE,158,0.0
CN_E_to_ME_CN_E,158,0.0
CN_E_to_NH_CN_E,158,0.0
CN_E_to_VT_CN_E,158,0.0
CN_E_to_NY_CN_E,158,0.0
CN_E_to_MI_CN_E,158,0.0
CN_W_to_MN_CN_W,158,0.0
CN_W_to_ND_CN_W,158,0.0
CN_W_to_MT_CN_W,158,0.0
CN_W_to_ID_CN_W,158,0.0
CN_W_to_WA_CN_W,158,0.0
CN_W_to_CN_E,158,0.0
AL_to_FL,159,0.0
AL_to_GA,159,0.0
AL_to_MS,159,0.0
AL_to_TN,159,0.0
AZ_to_CA,159,0.0
AZ_to_NV,159,0.0
AZ_to_AZ_MX_NW,159,0.0
AR_to_LA,159,0.0
AR_to_MS,159,0.0
AR_to_MO,159,0.0
AR_to_OK,159,0.0
AR_to_TX,159,0.0
CA_to_AZ,159,0.0
CA_to_NV,159,0.0
CA_to_CA_MX_NW,159,0.0
CO_to_KS,159,0.0
CO_to_NE,159,0.0
CO_to_NM,159,0.0
CO_to_OK,159,0.0
CO_to_UT,159,0.0
CO_to_WY,159,0.0
CT_to_MA,159,0.0
CT_to_NY,159,0.0
CT_to_RI,159,0.0
DE_to_MD,159,0.0
DE_to_NJ,159,0.0
GA_to_AL,159,0.0
GA_to_FL,159,0.0
GA_to_SC,159,0.0
GA_to_TN,159,0.0
ID_to_NV,159,0.0
ID_to_OR,159,0.0
ID_to_UT,159,0.0
ID_to_WA,159,0.0
ID_to_WY,159,0.0
IL_to_IN,159,0.0
IL_to_IA,159,0.0
IL_to_KY,159,0.0
IL_to_MO,159,0.0
IL_to_WI,159,0.0
IN_to_IL,159,0.0
IN_to_KY,159,0.0
IN_to_MI,159,0.0
IN_to_OH,159,0.0
IA_to_IL,159,0.0
IA_to_MN,159,0.0
IA_to_SD,159,0.0
KS_to_CO,159,0.0
KS_to_MO,159,0.0
KS_to_NE,159,0.0
KS_to_OK,159,0.0
KY_to_IL,159,0.0
KY_to_IN,159,0.0
KY_to_OH,159,0.0
KY_to_TN,159,0.0
KY_to_VA,159,0.0
KY_to_WV,159,0.0
LA_to_AR,159,0.0
LA_to_MS,159,0.0
LA_to_TX,159,0.0
ME_to_NH,159,0.0
ME_to_ME_CN_E,159,0.0
MD_to_DC,159,0.0
MD_to_DE,159,0.0
MD_to_PA,159,0.0
MD_to_VA,159,0.0
MD_to_WV,159,0.0
MA_to_CT,159,0.0
MA_to_NH,159,0.0
MA_to_RI,159,0.0
MI_to_IN,159,0.0
MI_to_OH,159,0.0
MI_to_WI,159,0.0
MI_to_MI_CN_E,159,0.0
MN_to_IA,159,0.0
MN_to_ND,159,0.0
MN_to_WI,159,0.0
MN_to_MN_CN_W,159,0.0
MS_to_AL,159,0.0
MS_to_AR,159,0.0
MS_to_LA,159,0.0
MS_to_TN,159,0.0
MO_to_AR,159,0.0
MO_to_IL,159,0.0
MO_to_IA,159,0.0
MT_to_ND,159,0.0
MT_to_WY,159,0.0
MT_to_MT_CN_W,159,0.0
NE_to_CO,159,0.0
NE_to_IA,159,0.0
NE_to_KS,159,0.0
NE_to_SD,159,0.0
NV_to_CA,159,0.0
NV_to_OR,159,0.0
NH_to_ME,159,0.0
NH_to_MA,159,0.0
NH_to_NH_CN_E,159,0.0
NJ_to_NY,159,0.0
NJ_to_PA,159,0.0
NM_to_AZ,159,0.0
NM_to_CO,159,0.0
NM_to_TX,159,0.0
