Date,AK,CA,GA,ID,LA,MA,MD,ME,MI,MN,MT,ND,NH,NY,TX,VT,WA
2015-01-01,0.0,0.0,3.0403010840879183,1925.800192904495,0.0,71.96936325250769,169.53849526179954,213.19577962434914,13.79744150357585,669.1258991553657,1610.0400600823657,1282.1931939573415,219.9565328498616,776.9848196689675,2.8859504177755553,45.24552224707579,1143.6108957902957
2015-01-02,0.0,0.0,6.080602168175837,1927.9368806309703,0.0,79.25284882996472,163.69234025277194,218.5108410242597,14.668197408485971,670.2452897578012,1610.7475315056681,1281.7129244092043,221.1842933024881,787.358193522769,2.879593698793671,45.78322296872408,1145.1184842253333
2015-01-03,0.0,0.0,9.120903252263753,1930.0735683574453,0.0,86.53633440742173,157.84618524374437,223.82590242417024,15.538953313396092,671.364680360237,1611.4550029289705,1281.2326548610672,222.4120537551146,797.7315673765709,2.8732369798117867,46.3209236903724,1146.6260726603705
2015-01-04,0.0,0.0,12.161204336351673,1932.2102560839205,0.0,93.81981998487875,152.0000302347168,229.14096382408079,16.409709218306215,672.4840709626726,1612.1624743522732,1280.7523853129305,223.63981420774115,808.1049412303726,2.866880260829902,46.85862441202071,1148.1336610954081
2015-01-05,0.0,0.0,15.201505420439592,1934.3469438103957,0.0,101.10330556233579,146.15387522568926,234.45602522399136,17.280465123216338,673.6034615651083,1612.8699457755756,1280.2721157647934,224.86757466036767,818.4783150841741,2.8605235418480177,47.396325133669016,1149.6412495304453
2015-01-06,0.0,0.0,18.241806504527506,1936.4836315368707,0.0,108.38679113979282,140.30772021666166,239.7710866239019,18.15122102812646,674.7228521675439,1613.5774171988783,1279.7918462166563,226.0953351129942,828.851688937976,2.854166822866133,47.93402585531734,1151.148837965483
2015-01-07,0.0,0.0,21.28210758861543,1938.620319263346,0.0,115.67027671724983,134.4615652076341,245.08614802381248,19.021976933036584,675.8422427699797,1614.284888622181,1279.3115766685194,227.3230955656207,839.2250627917776,2.8478101038842487,48.47172657696564,1152.65642640052
2015-01-08,0.0,0.0,24.322408672703347,1940.757006989821,0.0,122.95376229470686,128.61541019860655,250.40120942372306,19.892732837946706,676.9616333724153,1614.9923600454833,1278.8313071203822,228.55085601824723,849.5984366455793,2.841453384902364,49.00942729861395,1154.1640148355575
2015-01-09,0.0,0.0,27.362709756791265,1942.8936947162963,0.0,130.2372478721639,122.76925518957897,255.71627082363358,20.76348874285683,678.081023974851,1615.699831468786,1278.3510375722453,229.77861647087371,859.971810499381,2.8350966659204793,49.54712802026224,1155.671603270595
2015-01-10,0.0,0.0,30.403010840879183,1945.0303824427713,0.0,137.52073344962093,116.9231001805514,261.03133222354415,21.63424464776695,679.2004145772867,1616.4073028920886,1277.8707680241084,231.00637692350023,870.3451843531827,2.8287399469385957,50.08482874191056,1157.1791917056323
2015-01-11,0.0,0.0,33.4433119249671,1947.1670701692465,0.0,144.80421902707795,111.07694517152385,266.3463936234547,22.50500055267707,680.3198051797222,1617.114774315391,1277.390498475971,232.23413737612674,880.7185582069844,2.822383227956711,50.62252946355888,1158.6867801406697
2015-01-12,0.0,0.0,36.48361300905501,1949.303757895722,0.0,152.08770460453496,105.23079016249626,271.6614550233652,23.37575645758719,681.439195782158,1617.8222457386937,1276.9102289278342,233.46189782875322,891.0919320607862,2.8160265089748266,51.160230185207176,1160.1943685757071
2015-01-13,0.0,0.0,39.523914093142935,1951.4404456221969,0.0,159.371190181992,99.3846351534687,276.9765164232758,24.246512362497313,682.5585863845935,1618.5297171619964,1276.4299593796973,234.68965828137976,901.4653059145879,2.8096697899929417,51.6979309068555,1161.7019570107443
